"Fiscal Year",Employer,"Initial Approval","Initial Denial","Continuing Approval","Continuing Denial",NAICS,"Tax ID",State,City,ZIP
2021,"TENA COMPANIES INC",0,0,1,0,53,768,MN,"SAINT PAUL",55107
2021,"TENABLE INC",0,0,1,0,42,6428,MD,COLUMBIA,21044
2021,"TENABLE INC",0,0,2,0,51,6428,MD,COLUMBIA,21046
2021,"TENABLE NETWORK SECURITY INC",0,0,3,0,42,6428,MD,COLUMBIA,21044
2021,"TENABLE NETWORK SECURITY INC",0,0,2,0,51,6428,MD,COLUMBIA,21046
2021,"TENAFE INC",0,0,1,0,51,4335,CA,CAMPBELL,95008
2021,"TENARIS BAY CITY INC",3,0,2,0,33,1204,TX,HOUSTON,77027
2021,"TENARON CAPITAL MANAGEMENT LP",0,0,2,0,52,0193,NY,"NEW YORK",10016
2021,"TENARON CAPITAL MANAGEMENT LP",0,0,2,0,52,193,NY,"NEW YORK",10016
2021,"TENASKA INC",0,0,2,0,22,1708,NE,OMAHA,68154
2021,"TENAYA THERAPEUTICS",0,0,1,0,99,9973,CA,"SOUTH SAN FRANCISCO",94080
2021,"TENAZX INC",0,0,4,0,54,0907,NY,YONKERS,10710
2021,"TENAZX INC",0,0,3,0,54,907,NY,YONKERS,10710
2021,"TENCENT AMERICA LLC",0,0,1,0,54,8222,CA,"PALO ALTO",94306
2021,"TENCENT AMERICA LLC",14,0,40,1,54,8222,CA,"PALO ALTO",94306
2021,"TENCENT CLOUD LLC",1,0,0,0,51,8737,CA,"PALO ALTO",94306
2021,"TENDER TOUCH REHAB SERVICES LLC",0,0,34,0,62,8616,NJ,LAKEWOOD,08701
2021,"TENDER TOUCH REHAB SERVICES LLC",0,0,30,0,62,8616,NJ,LAKEWOOD,8701
2021,"TENDERCARE HOME HEALTH SERVICES IN",1,0,0,0,62,2557,IN,INDIANAPOLIS,46220
2021,"TENDERLOIN NEIGHBORHOOD DEVELOPMEN",0,0,1,0,62,1808,CA,"SAN FRANCISCO",94102
2021,"TENDYNE HOLDINGS INC AN ABBOTT",0,0,1,0,32,3153,IL,"NORTH CHICAGO",60064
2021,"TENDYNE HOLDINGS INC AN ABBOTT",0,0,1,0,32,3153,IL,"ABBOTT PARK",60064
2021,"TENEO HOLDINGS LLC",3,0,0,0,54,1496,NY,"NEW YORK",10017
2021,"TENEOBIO INC",2,0,1,0,99,5729,CA,NEWARK,94560
2021,"TENEOBIO, INC.",2,0,0,0,99,5729,CA,NEWARK,94560
2021,"TENET EMPLOYMENT INC",0,0,1,0,56,805,TX,DALLAS,75254
2021,"TENET EMPLOYMENT INC",0,0,1,0,56,0805,TX,DALLAS,75254
2021,"TENET EMPLOYMENT INC",1,0,1,0,62,0805,TX,DALLAS,75254
2021,"TENET FLORIDA PHYSICIAN SVCS LLC",0,0,0,1,62,3575,FL,"BOCA RATON",33428
2021,"TENET HOSPITALS LIMITED",0,0,1,0,62,7720,TX,"EL PASO",79902
2021,"TENG YUE PARTNERS LP",0,0,2,0,52,6130,NY,"NEW YORK",10019
2021,"TENJIN INC",0,0,1,0,54,0654,CA,"SAN FRANCISCO",94111
2021,"TENNA LLC",1,0,2,0,51,1701,NJ,EDISON,08817
2021,"TENNA LLC",0,0,2,0,51,1701,NJ,EDISON,8817
2021,"TENNECO AUTOMOTIVE OPERATING CO",0,0,9,0,33,3558,MI,"GRASS LAKE",49240
2021,"TENNECO AUTOMOTIVE OPERATING CO",0,0,5,0,33,3558,IL,"LAKE FOREST",60045
2021,"TENNECO AUTOMOTIVE OPERATING CO",0,0,2,0,33,3558,MI,LITCHFIELD,49252
2021,"TENNESSEE IPS MEDICAL SVCS P C DBA",0,0,2,0,62,8724,FL,PLANTATION,33322
2021,"TENNESSEE STATE UNIVERSITY",3,0,3,1,61,6119,TN,NASHVILLE,37209
2021,"TENNESSEE TECHNOLOGICAL UNIVERSITY",2,0,2,0,61,6806,TN,COOKEVILLE,38505
2021,"TENNESSEE VALLEY NEONATOLOGY INC E",0,0,1,0,62,2866,CO,ENGLEWOOD,80111
2021,"TENNESSEE VALLEY NEONATOLOGY INC E",1,0,0,0,62,2866,TN,NASHVILLE,37215
2021,"TENNIS CENTRAL CORP",1,0,0,0,71,6369,DC,WASHINGTON,20015
2021,"TENOVA INC",1,0,1,0,23,4960,PA,CORAOPOLIS,15108
2021,"TENOVOS CORPORATION",0,0,1,0,54,2718,NY,"NEW YORK",10018
2021,"TENOWO INC",0,0,1,0,31,2394,NC,LINCOLNTON,28092
2021,"TENPEARLS LLC",5,0,2,0,54,2116,VA,VIENNA,22182
2021,"TENSAR CORPORATION LLC",1,0,0,0,54,9162,GA,MORROW,30260
2021,"TENSOFT INC",1,0,0,0,54,7637,CA,"SAN JOSE",95131
2021,"TENSOR VISION CORP",1,0,0,0,54,0189,CA,OCEANSIDE,92056
2021,"TENSORIOT INC",1,0,0,0,33,9793,CA,IRVINE,92606
2021,"TENSTORRENT USA INC",0,0,6,0,33,2121,TX,AUSTIN,78738
2021,"TENSURE CONSULTING LLC",0,0,1,0,54,1971,OH,CINCINNATI,45241
2021,"TEOCO CORPORATION",1,0,2,0,54,7406,VA,FAIRFAX,22033
2021,"TEORESI INC",1,0,2,0,54,3338,MI,TROY,48084
2021,"TEP OPCO LLC",0,0,1,0,54,2399,NC,RALEIGH,27603
2021,"TEPRO INC",0,0,1,0,32,4303,TN,WINCHESTER,37398
2021,"TEQLINX SOFTWARE SOLUTIONS LLC",0,0,1,0,54,6790,CA,"SAN DIEGO",92127
2021,"TEQTANK INC",0,0,1,0,54,2654,TX,MELISSA,75454
2021,"TEQTRON INC",2,0,7,0,54,9616,CA,FREMONT,94539
2021,"TEQUILA REGULATORY COUNCIL INC",0,0,1,0,54,2916,DC,WASHINGTON,20037
2021,"TERA ENGINEERING CO LLC",1,0,0,0,32,7127,CA,ORANGE,92868
2021,"TERA TECHNOLOGIES INC",0,0,1,0,51,2330,OR,BEAVERTON,97005
2021,"TERABASE ENERGY INC",0,0,2,0,54,4767,CA,BERKELEY,94708
2021,"TERADATA OPERATIONS INC",15,1,29,2,54,2217,CA,"SAN DIEGO",92127
2021,"TERADATA US INC",0,0,25,0,54,6480,GA,"PEACHTREE CORNERS",30092
2021,"TERADATA US INC",2,0,0,0,54,6480,GA,NORCROSS,30092
2021,"TERADIODE INC",1,0,0,0,33,7915,MA,WILMINGTON,01887
2021,"TERADIODE INC",0,0,1,0,32,7915,MA,WILMINGTON,1887
2021,"TERADIODE INC",1,0,0,0,33,7915,MA,WILMINGTON,1887
2021,"TERADYNE INC",5,0,21,0,33,2148,MA,"NORTH READING",01864
2021,"TERADYNE INC",4,0,16,0,33,2148,MA,"NORTH READING",1864
2021,"TERADYNE INFOTECH INC",0,0,9,1,54,9651,MI,FARMINGTON,48335
2021,"TERADYNE INFOTECH INC",1,0,16,0,54,9651,MI,"FARMINGTON HILLS",48335
2021,"TERARECON INC",0,0,4,0,33,4161,CA,FREMONT,94538
2021,"TERARECON INC",0,0,1,0,54,4161,CA,FREMONT,94538
2021,"TERASAKI INSTITUTE FOR BIOMEDICAL",9,0,2,0,54,9502,CA,"LOS ANGELES",90024
2021,"TERASOFT INTERNATIONAL INC",5,0,0,0,54,6973,IL,SCHAUMBURG,60195
2021,"TERAWE CORPORATION",0,0,1,0,54,6578,WA,BELLEVUE,98004
2021,"TERAWE CORPORATION",2,0,0,0,54,6578,WA,BELLEVUE,98005
2021,"TERBIUM TECHNOLOGIES INC",3,0,0,0,54,7957,TX,BUDA,78610
2021,"TERESA PHARMA LLC DBA TERESA PHARM",1,0,0,0,44,0417,NY,BROOKLYN,11212
2021,"TERESA PHARMA LLC DBA TERESA PHARM",1,0,0,0,44,417,NY,BROOKLYN,11212
2021,"TEREX SOUTH DAKOTA INC",0,0,1,0,33,3748,CT,WESTPORT,6880
2021,"TEREX SOUTH DAKOTA INC",0,0,1,0,33,3748,CT,WESTPORT,06880
2021,"TERGUS PHARMA LLC",0,0,2,0,54,3287,NC,DURHAM,27713
2021,"TERGUS PHARMA LLC",4,0,4,0,54,3287,NC,DURHAM,27703
2021,"TERKIANA INC",0,1,1,0,54,7244,CA,"SAN JOSE",95110
2021,"TERKIANA INC",1,0,0,0,54,7244,CA,SUNNYVALE,94086
2021,"TERMINIX BSC LLC",0,0,1,0,55,9977,TN,MEMPHIS,38103
2021,"TERMINIX BSC LLC",0,0,1,0,56,9977,TN,MEMPHIS,38103
2021,"TERMINIX BSC LLC",0,0,1,0,55,9977,TN,MEMPHIS,38103
2021,"TERMINIX INTERNATIONAL COMPANY LP",2,0,1,0,55,8837,TN,MEMPHIS,38103
2021,"TERMINIX INTERNATIONAL COMPANY LP",1,0,1,0,56,8837,TN,MEMPHIS,38103
2021,"TERMINIX INTL CO LTD PARTNERSHIP",1,0,1,0,56,8837,TN,MEMPHIS,38103
2021,"TERNPOINT SOLUTIONS LP",0,0,1,0,54,3388,CA,"SAN FRANCISCO",94107
2021,"TERRA INFORMATION GROUP INC",9,1,7,1,54,8133,IL,AURORA,60504
2021,"TERRA MANDARIN PRESCHOOL LLC",0,1,0,0,61,7158,CA,"MILL VALLEY",94941
2021,"TERRA TESTING LLC",1,0,0,0,54,3816,TX,LUBBOCK,79407
2021,"TERRACON CONSULTANTS INC",0,0,1,0,54,7991,KS,OLATHE,66061
2021,"TERRACON CONSULTANTS INC",6,0,20,0,54,9917,KS,OLATHE,66061
2021,"TERRAFORM POWER LLC",0,0,2,0,22,6594,NY,"NEW YORK",10281
2021,"TERRAFUGIA INC",0,1,0,0,33,4607,MA,WOBURN,1801
2021,"TERRAFUGIA INC",0,1,0,0,33,4607,MA,WOBURN,01801
2021,"TERRAFUSE INC",1,0,0,0,54,2617,CA,BERKELEY,94720
2021,"TERRAIN ADVISORS INC.",1,0,0,0,54,9093,CA,"SAN FRANCISCO",94104
2021,"TERRAIN NYC LANDSCAPE ARCHITECTURE",1,0,0,0,54,2758,NY,"NEW YORK",10012
2021,"TERRAIN STUDIO INC",1,0,1,0,54,569,CA,OAKLAND,94612
2021,"TERRAIN STUDIO INC",1,0,1,0,54,0569,CA,OAKLAND,94612
2021,"TERRALOGIC SOLUTIONS INC",0,0,2,0,54,1228,CA,"SAN JOSE",95112
2021,"TERRAMINO INC DBA PRIME ROOTS",1,0,0,0,31,6312,CA,BERKELEY,94710
2021,"TERRAPIN TECHNOLOGIES INC",0,0,1,0,54,8817,MN,MINNEAPOLIS,55425
2021,"TERRAPINN INC",1,0,0,0,56,0768,NY,"NEW YORK",10038
2021,"TERRAPINN INC",1,0,0,0,56,768,NY,"NEW YORK",10038
2021,"TERRASCAPE CONSULTING LLC",1,0,0,0,54,742,AZ,PHOENIX,85012
2021,"TERRASCAPE CONSULTING LLC",1,0,0,0,54,0742,AZ,PHOENIX,85012
2021,"TERRASOND LIMITED",2,0,0,0,54,6355,AK,PALMER,99645
2021,"TERRASOUL SUPERFOODS LLC",1,0,0,0,42,5268,TX,"FORT WORTH",76131
2021,"TERRELL & TERRELL CPAS LLP DBA BTE",2,0,1,0,54,3728,TX,DALLAS,75248
2021,"TERRELL COUNTY CHARTER SCHOOL SYST",1,0,0,0,61,0327,GA,DAWSON,39842
2021,"TERRELL COUNTY CHARTER SCHOOL SYST",1,0,0,0,61,327,GA,DAWSON,39842
2021,"TERRENE LABS INC",1,0,0,0,51,3156,OH,MASON,45040
2021,"TERRENO DEVELOPMENT GROUP LLC",0,0,1,0,54,0146,TX,RICHARDSON,75081
2021,"TERRENO DEVELOPMENT GROUP LLC",0,0,1,0,54,146,TX,RICHARDSON,75081
2021,"TERRES INDIENNES INC PRINCIPAL OFC",0,0,1,0,56,,CA,ENCINO,91316
2021,"TERRING WANG GROUP LLC",0,0,0,1,53,9918,MD,GAITHERSBURG,20878
2021,"TERRY MEMORIAL HOSPITAL DISTRICT D",1,0,0,0,62,7032,TX,BROWNFIELD,79316
2021,"TERUMO AMERICAS HOLDING INC",0,0,4,0,33,2331,NJ,SOMERSET,08873
2021,"TERUMO AMERICAS HOLDING INC",0,0,3,0,33,2331,NJ,SOMERSET,8873
2021,"TERUMO BCT INC",0,0,5,0,33,5788,CO,DENVER,80215
2021,"TERUMO CARDIOVASCULAR SYSTEMS CORP",0,0,3,0,33,3764,MI,"ANN ARBOR",48103
2021,"TERUMO HEART INC",1,0,0,0,54,9972,MI,"ANN ARBOR",48103
2021,"TERUMO MEDICAL CORPORATION",0,0,7,0,33,5507,NJ,SOMERSET,08873
2021,"TERUMO MEDICAL CORPORATION",0,0,2,0,33,5507,NJ,SOMERSET,8873
2021,"TERVES LLC",0,0,1,0,54,4331,OH,EUCLID,44117
2021,"TESCA USA INC",0,0,1,0,33,4638,MI,"ROCHESTER HILLS",48309
2021,"TESCO CONTROLS INC",2,0,2,1,33,8097,CA,SACRAMENTO,95828
2021,"TESCOM SILICON VALLEY CENTER INC",1,0,0,0,54,1015,CA,"SANTA CLARA",95050
2021,"TESCRA INC",1,0,4,0,54,2239,CA,"SAN RAMON",94583
2021,"TESLA INC",0,0,1,0,51,7729,CA,"PALO ALTO",94304
2021,"TESLA INC",249,2,625,5,33,7729,CA,"PALO ALTO",94304
2021,"TESLA INC",0,0,1,0,33,7729,CA,"SAN JOSE",95134
2021,"TESLA INC",0,0,1,0,33,7729,CA,FREMONT,94536
2021,"TESLA INC",0,0,1,0,33,7720,CA,"PALO ALTO",94304
2021,"TESLA INC",2,0,0,0,33,7729,CA,"PALO ALTO",94301
2021,"TESOLIFE US INC",1,0,0,0,99,9927,NY,"PORT WASHINGTON",11050
2021,"TESSALINK LP",0,0,1,0,33,7191,MO,"KANSAS CITY",64116
2021,"TESSELL INC",0,0,2,1,51,8252,CA,"SAN RAMON",94583
2021,"TESSELL INC",0,0,1,0,51,8252,CA,"SAN RAMON",94582
2021,"TESSELLATE A DELAWARE LIMITED",1,0,8,0,52,2721,MI,SOUTHFIELD,48075
2021,"TESSELLATE A DELAWARE LTD",0,0,3,0,52,2721,MI,SOUTHFIELD,48075
2021,"TESSELLATION SOFTWARE LLC",0,0,1,0,99,3634,CT,WESTPORT,06880
2021,"TESSELLATION SOFTWARE LLC",0,0,1,0,99,3634,CT,WESTPORT,6880
2021,"TESSERA THERAPEUTICS INC",4,0,6,0,54,8350,MA,CAMBRIDGE,02142
2021,"TESSERA THERAPEUTICS INC",2,0,1,0,54,8350,MA,CAMBRIDGE,2142
2021,"TESSIAN INC",1,0,0,0,54,9049,CA,"SAN FRANCISCO",94105
2021,"TESSITURA NETWORK INC",0,0,1,0,51,6165,TX,DALLAS,75230
2021,"TESSITURA NETWORK INC",0,0,1,0,51,6165,TX,DALLAS,75230
2021,"TESSOLVEDTS INC",3,0,3,0,54,5389,CA,"SAN JOSE",95110
2021,"TESSOLVEDTS INC",1,0,0,0,33,5389,CA,"SAN JOSE",95110
2021,"TESSOLVEDTS INC",1,0,0,0,33,5389,CA,"SAN JOSE",95110
2021,"TESSOLVEDTS INC",1,0,3,0,54,5389,CA,"SAN JOSE",95110
2021,"TEST & VERIFICATION SOLUTIONS LLC",1,0,0,0,54,7776,FL,CLEARWATER,33762
2021,"TEST & VERIFICATION SOLUTIONS LLC",0,0,1,0,54,7776,CA,"SAN JOSE",95110
2021,"TESTA ROSSA PROPERTIES LLC",1,0,0,0,23,5083,TX,HOUSTON,77002
2021,"TESTEK SOLUTIONS INC",0,0,7,0,54,4836,MI,WIXOM,48393
2021,"TESTEK SOLUTIONS INC",0,0,1,0,54,4836,MI,"WHITE LAKE",48383
2021,"TESTENGEER INC",3,0,6,0,54,1163,TX,"PORT LAVACA",77979
2021,"TESTING MAVENS LLC",1,0,2,0,54,8379,NJ,HILLSBOROUGH,08844
2021,"TESTING MAVENS LLC",0,0,2,0,54,8379,NJ,HILLSBOROUGH,8844
2021,"TESTINGXPERTS INC DBA DAMCOSOFT",1,0,3,2,54,3858,PA,MECHANICSBURG,17055
2021,"TETAVI USA INC",1,0,0,0,54,4059,NY,BROOKLYN,11222
2021,"TETHERVIEW LLC",0,0,1,0,54,5244,NJ,OCEANPORT,07757
2021,"TETHYS TECHNOLOGY INC",0,0,1,0,54,9463,NY,"NEW YORK",10018
2021,"TETON OUTFITTERS LLC DBA KLIM TECH",1,0,0,0,45,4432,ID,RIGBY,83442
2021,"TETON SCHOOL DISTRICT 401",1,0,0,0,61,887,ID,DRIGGS,83422
2021,"TETON SCHOOL DISTRICT 401",1,0,0,0,61,0887,ID,DRIGGS,83422
2021,"TETON TRUST COMPANY LLC",0,0,1,0,52,3641,WY,JACKSON,83001
2021,"TETRA DIGITA LLC",2,0,0,0,54,0572,TX,FRISCO,75034
2021,"TETRA IMPACT PARTNERS LLC",0,0,1,0,52,9938,NY,"NEW YORK",10001
2021,"TETRA PAK GLOBAL INFORMATION MANAG",0,0,3,0,33,7824,TX,DENTON,76207
2021,"TETRA PAK INC",5,1,2,0,33,7534,TX,DENTON,76207
2021,"TETRA PAK MATERIALS LLC",1,0,1,0,33,4467,TX,DENTON,76207
2021,"TETRA SYSTEMS LLC",1,0,0,0,54,8520,WA,BOTHELL,98012
2021,"TETRA TECH INC",2,0,7,0,54,8514,CA,PASADENA,91107
2021,"TETRA TECHNOLOGIES INC",0,0,1,0,54,8293,TX,SPRING,77380
2021,"TETRAFORZASOFT INC",0,0,4,0,54,4847,NJ,PISCATAWAY,08854
2021,"TETRAFORZASOFT INC",0,0,4,0,54,4847,NJ,PISCATAWAY,8854
2021,"TETRAMEM INC",1,0,0,0,54,4381,CA,NEWARK,94560
2021,"TETRAMEM INC",2,0,1,0,33,4381,CA,NEWARK,94560
2021,"TETRASCIENCE INC",0,0,1,0,51,0965,MA,BOSTON,02108
2021,"TETRASOFT INC",4,0,32,1,54,0799,MO,CHESTERFIELD,63005
2021,"TETRASOFT INC",2,0,31,1,54,799,MO,CHESTERFIELD,63005
2021,"TETRASOFT INC",1,0,0,0,54,0799,MO,CHESTERFIELD,63017
2021,"TETRATE IO INC",0,0,3,0,54,5265,CA,MILPITAS,95035
2021,"TETRIQ SOLUTIONS LLC",1,0,1,0,54,6009,TX,CARROLLTON,75006
2021,"TETRUS CORP",2,0,2,0,54,1974,NJ,"EAST BRUNSWICK",08816
2021,"TETRUS CORP",2,0,1,0,54,1974,NJ,"EAST BRUNSWICK",8816
2021,"TEUSCHER WALPOLE LLC",0,0,2,0,54,9610,UT,DRAPER,84020
2021,"TEVA PHARMACEUTICALS USA INC",1,0,36,0,32,4359,NJ,PARSIPPANY,07054
2021,"TEVA PHARMACEUTICALS USA INC",1,0,24,0,32,4359,NJ,PARSIPPANY,7054
2021,"TEX TUBE COMPANY",1,0,0,0,33,4222,TX,HOUSTON,77055
2021,"TEXANS IT SERVICES INC",10,2,5,0,54,8695,TX,KATY,77450
2021,"TEXANS IT SERVICES INC",0,0,1,0,54,8695,VA,RESTON,20191
2021,"TEXARA SOLUTIONS LLC",3,2,0,0,54,7871,TX,MCKINNEY,75070
2021,"TEXARA SOLUTIONS LLC",2,1,0,0,54,7871,TX,MCKINNEY,75072
2021,"TEXAS A&M AGRILIFE RESEARCH",23,0,20,0,54,0541,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M AGRILIFE RESEARCH",0,0,1,0,54,541,TX,"COLLEGE STATION",77842
2021,"TEXAS A&M AGRILIFE RESEARCH",14,0,17,0,54,541,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M AGRILIFE RESEARCH",0,0,1,0,54,0541,TX,"COLLEGE STATION",77842
2021,"TEXAS A&M ENGINEERING EXPERIMENT S",10,1,12,1,54,4733,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M ENGINEERING EXTENSION SE",0,0,1,0,54,626,TX,"COLLEGE STATION",77845
2021,"TEXAS A&M ENGINEERING EXTENSION SE",0,0,1,0,54,0626,TX,"COLLEGE STATION",77845
2021,"TEXAS A&M FOREST SERVICE",3,0,2,0,54,4065,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M HEALTH SCIENCE CENTER",24,0,18,0,61,7553,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M INTL UNIVERSITY",3,0,6,0,61,1398,TX,LAREDO,78041
2021,"TEXAS A&M TRANSPORTATION INSTITUTE",2,0,6,0,54,0624,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M TRANSPORTATION INSTITUTE",2,0,5,0,54,624,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M UNIVERSITY",52,0,49,0,61,0531,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M UNIVERSITY",1,0,0,0,54,531,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M UNIVERSITY",31,0,37,0,61,531,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M UNIVERSITY",2,0,0,0,54,0531,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M UNIVERSITY AT GALVESTON",2,0,1,0,61,5225,TX,"COLLEGE STATION",77843
2021,"TEXAS A&M UNIVERSITY CENTRAL TEXAS",5,0,2,0,61,9042,TX,KILLEEN,76549
2021,"TEXAS A&M UNIVERSITY COMMERCE",1,0,2,0,61,1353,TX,COMMERCE,75428
2021,"TEXAS A&M UNIVERSITY COMMERCE",3,0,4,0,61,1353,TX,COMMERCE,75429
2021,"TEXAS A&M UNIVERSITY KINGSVILLE",6,0,6,0,61,1530,TX,KINGSVILLE,78363
2021,"TEXAS A&M UNIVERSITY SAN ANTONIO",1,0,1,0,61,8896,TX,"SAN ANTONIO",78224
2021,"TEXAS A&M UNIVERSITY TEXARKANA",1,0,0,0,61,5354,TX,TEXARKANA,75505
2021,"TEXAS ABACUS LLC",1,0,0,0,54,220,TX,IRVING,75039
2021,"TEXAS ABACUS LLC",1,0,0,0,54,0220,TX,IRVING,75039
2021,"TEXAS AUTOMATION SYSTEMS LLC",1,0,0,0,54,2855,TX,"GRAND PRAIRIE",75050
2021,"TEXAS BEHAVIORAL HEALTH PLLC",1,0,0,0,62,3596,TX,FRIENDSWOOD,77546
2021,"TEXAS BIOMEDICAL RESEARCH INSTITUT",4,0,3,0,54,9630,TX,"SAN ANTONIO",78227
2021,"TEXAS CARE PHARMACY LLC",0,0,1,0,44,9743,TX,"SUGAR LAND",77478
2021,"TEXAS CHILDREN S HOSPITAL",1,0,6,0,62,0555,TX,HOUSTON,77030
2021,"TEXAS CHILDREN S HOSPITAL",1,0,5,0,62,555,TX,HOUSTON,77030
2021,"TEXAS CHRISTIAN UNIVERSITY",2,0,0,0,61,7465,TX,"FORT WORTH",76109
2021,"TEXAS CHRISTIAN UNIVERSITY",2,0,3,0,61,7465,TX,"FORT WORTH",76129
2021,"TEXAS CITIZENS BANK",1,0,0,0,52,2059,TX,PASADENA,77505
2021,"TEXAS CITIZENS BANK",1,0,0,0,52,2059,TX,PASADENA,77505
2021,"TEXAS CONFERENCE OF SEVENTH DAY AD",1,0,0,0,81,9961,TX,ALVARADO,76009
2021,"TEXAS COUNTY AND DISTRICT RETIREME",0,0,1,0,52,7405,TX,AUSTIN,78746
2021,"TEXAS COUNTY MEMORIAL HOSP",1,0,0,0,62,7928,MO,HOUSTON,65483
2021,"TEXAS EXCAVATION SAFETY SYSTEM INC",0,0,1,0,54,5057,TX,RICHARDSON,75082
2021,"TEXAS EYE AND VISION ASSOCIATES PA",0,0,1,0,62,7930,TX,"SUGAR LAND",77496
2021,"TEXAS EZPAWN L P",0,0,3,0,52,9698,TX,AUSTIN,78746
2021,"TEXAS FIRST INDUSTRIAL CORP INC",1,0,0,0,99,209,TX,BROOKSHIRE,77423
2021,"TEXAS FIRST INDUSTRIAL CORP INC",1,0,0,0,99,0209,TX,BROOKSHIRE,77423
2021,"TEXAS HEALTH AND SCIENCE UNIVERSIT",1,0,0,0,92,2204,TX,AUSTIN,78704
2021,"TEXAS HEALTH PHYSICIANS GROUP",1,0,6,0,62,3493,TX,DALLAS,75243
2021,"TEXAS HEALTH PHYSICIANS GRP",0,0,1,0,62,3493,TX,DALLAS,75243
2021,"TEXAS HEALTH RESOURCES",2,0,3,0,62,2388,TX,ARLINGTON,76011
2021,"TEXAS HEALTH RESOURCES",0,0,1,0,62,0238,TX,ARLINGTON,76011
2021,"TEXAS HEART INSTITUTE",0,0,6,1,54,3200,TX,HOUSTON,77030
2021,"TEXAS INDEPENDENT EXPLORATION LTD",1,0,0,0,99,4387,TX,HOUSTON,77024
2021,"TEXAS INSTRUMENTS INCORPORATED",0,0,1,0,33,9970,TX,DALLAS,75234
2021,"TEXAS INSTRUMENTS INCORPORATED",55,0,122,2,33,9970,TX,DALLAS,75243
2021,"TEXAS IPS PLLC",1,0,0,0,62,5277,TX,"SAN ANTONIO",78229
2021,"TEXAS MEDICAL ASSOCIATION HEALTHCA",1,0,0,0,52,2140,TX,AUSTIN,78746
2021,"TEXAS MEDICAL CENTER",0,0,1,0,62,788,TX,HOUSTON,77021
2021,"TEXAS MUTUAL INSURANCE COMPANY",0,0,2,0,52,5873,TX,AUSTIN,78723
2021,"TEXAS ONCOLOGY P A",0,0,1,0,99,3142,TX,DALLAS,75251
2021,"TEXAS PRECISION OPTICS INC",0,0,1,1,54,7102,TX,DALLAS,75220
2021,"TEXAS RELIABILITY ENTITY INC",0,1,0,0,81,2178,TX,AUSTIN,78746
2021,"TEXAS SCHOOL FOR THE DEAF",1,0,0,0,61,5210,TX,AUSTIN,78704
2021,"TEXAS STAR VETERINARY P C",0,0,1,0,54,1833,CA,"AGOURA HILLS",91301
2021,"TEXAS STATE UNIV",11,0,5,0,61,2248,TX,"SAN MARCOS",78666
2021,"TEXAS STATE UNIVERSITY",6,0,3,0,61,2248,TX,"SAN MARCOS",78666
2021,"TEXAS STERLING CONSTRUCTION CO",0,0,1,0,23,4776,TX,HOUSTON,77073
2021,"TEXAS TEACHERS OF TOMORROW LLC",1,0,0,0,61,9837,TX,HOUSTON,77057
2021,"TEXAS TECH UNIVERSITY",8,0,18,0,61,2622,TX,"EL PASO",79905
2021,"TEXAS TECH UNIVERSITY",32,0,18,0,61,2622,TX,LUBBOCK,79409
2021,"TEXAS TECH UNIVERSITY",13,1,12,1,61,2622,TX,LUBBOCK,79430
2021,"TEXAS TIMBERJACK INC",1,0,0,0,53,6312,TX,LUFKIN,75901
2021,"TEXAS TRANSTEEL CO LLC",1,0,0,0,48,8237,TX,PASADENA,77508
2021,"TEXAS TRIBUNE INC DBA THE TEXAS TR",1,0,0,0,51,7097,TX,AUSTIN,78701
2021,"TEXAS WATER DEVELOPMENT BOARD",1,0,0,0,92,8168,TX,AUSTIN,78701
2021,"TEXAS WINDSTORM INSURANCE ASSOCIAT",0,0,2,1,52,9303,TX,AUSTIN,78749
2021,"TEXAS WOMAN S UNIVERSITY",1,0,1,0,61,2618,TX,DENTON,76204
2021,"TEXOMA NEUROLOGY ASSOCIATES PA",1,0,1,0,62,9707,TX,SHERMAN,75092
2021,"TEXOMA NEUROLOGY ASSOCIATES PA",1,0,0,0,62,9707,FL,MIAMI,33131
2021,"TEXON INDUSTRIAL INC",0,0,1,0,33,3888,TX,CARROLLTON,75010
2021,"TEXPERTS INC",20,2,6,0,54,3931,VA,VIENNA,22182
2021,"TEXPLORERS INC",2,0,6,0,54,3288,TX,"FLOWER MOUND",75022
2021,"TEXT IQ INC",0,1,0,0,51,9771,NY,"NEW YORK",10036
2021,"TEXT IQ INC",0,0,2,0,54,9771,NY,"NEW YORK",10036
2021,"TEXTILE RESEARCH INST DBA TRI PRIN",1,0,0,0,54,7231,NJ,PRINCETON,8540
2021,"TEXTILE RESEARCH INST DBA TRI PRIN",1,0,0,0,54,7231,NJ,PRINCETON,08540
2021,"TEXTILES FROM EUROPE INC D B A",0,0,1,0,42,2364,NJ,"NORTH BERGEN",07047
2021,"TEXTILES FROM EUROPE INC DBA",1,0,2,0,42,2364,NJ,"NORTH BERGEN",7047
